Difference of "textures" between "a0.16.0_build3" (beta of "a0.16.0") and "a0.16.0_build4" (beta of "a0.16.0").

Total texture: 1869 (+34, -71)
Moved texture "images/font/glyph_43.png" to "font/glyph_43.png".
Moved texture "images/font/glyph_44.png" to "font/glyph_44.png".
Moved texture "images/font/glyph_45.png" to "font/glyph_45.png".
Moved texture "images/font/glyph_46.png" to "font/glyph_46.png".
Moved texture "images/font/glyph_47.png" to "font/glyph_47.png".
Moved texture "images/font/glyph_48.png" to "font/glyph_48.png".
Moved texture "images/font/glyph_49.png" to "font/glyph_49.png".
Moved texture "images/font/glyph_4A.png" to "font/glyph_4A.png".
Moved texture "images/font/glyph_4B.png" to "font/glyph_4B.png".
Moved texture "images/font/glyph_4C.png" to "font/glyph_4C.png".
Moved texture "images/font/glyph_4D.png" to "font/glyph_4D.png".
Moved texture "images/font/glyph_4E.png" to "font/glyph_4E.png".
Moved texture "images/font/glyph_4F.png" to "font/glyph_4F.png".
Moved texture "images/font/glyph_50.png" to "font/glyph_50.png".
Moved texture "images/font/glyph_51.png" to "font/glyph_51.png".
Moved texture "images/font/glyph_52.png" to "font/glyph_52.png".
Moved texture "images/font/glyph_53.png" to "font/glyph_53.png".
Moved texture "images/font/glyph_54.png" to "font/glyph_54.png".
Moved texture "images/font/glyph_55.png" to "font/glyph_55.png".
Moved texture "images/font/glyph_56.png" to "font/glyph_56.png".
Moved texture "images/font/glyph_57.png" to "font/glyph_57.png".
Moved texture "images/font/glyph_58.png" to "font/glyph_58.png".
Moved texture "images/font/glyph_59.png" to "font/glyph_59.png".
Moved texture "images/font/glyph_5A.png" to "font/glyph_5A.png".
Moved texture "images/font/glyph_5B.png" to "font/glyph_5B.png".
Moved texture "images/font/glyph_5C.png" to "font/glyph_5C.png".
Moved texture "images/font/glyph_5D.png" to "font/glyph_5D.png".
Moved texture "images/font/glyph_5E.png" to "font/glyph_5E.png".
Moved texture "images/font/glyph_5F.png" to "font/glyph_5F.png".
Moved texture "images/font/glyph_60.png" to "font/glyph_60.png".
Moved texture "images/font/glyph_61.png" to "font/glyph_61.png".
Moved texture "images/font/glyph_62.png" to "font/glyph_62.png".
Moved texture "images/font/glyph_63.png" to "font/glyph_63.png".
Moved texture "images/font/glyph_64.png" to "font/glyph_64.png".
Moved texture "images/font/glyph_65.png" to "font/glyph_65.png".
Moved texture "images/font/glyph_66.png" to "font/glyph_66.png".
Moved texture "images/font/glyph_67.png" to "font/glyph_67.png".
Moved texture "images/font/glyph_68.png" to "font/glyph_68.png".
Moved texture "images/font/glyph_69.png" to "font/glyph_69.png".
Moved texture "images/font/glyph_6A.png" to "font/glyph_6A.png".
Moved texture "images/font/glyph_6B.png" to "font/glyph_6B.png".
Moved texture "images/font/glyph_6C.png" to "font/glyph_6C.png".
Moved texture "images/font/glyph_6D.png" to "font/glyph_6D.png".
Moved texture "images/font/glyph_6E.png" to "font/glyph_6E.png".
Moved texture "images/font/glyph_6F.png" to "font/glyph_6F.png".
Moved texture "images/font/glyph_70.png" to "font/glyph_70.png".
Moved texture "images/font/glyph_71.png" to "font/glyph_71.png".
Moved texture "images/font/glyph_72.png" to "font/glyph_72.png".
Moved texture "images/font/glyph_73.png" to "font/glyph_73.png".
Moved texture "images/font/glyph_74.png" to "font/glyph_74.png".
Moved texture "images/font/glyph_75.png" to "font/glyph_75.png".
Moved texture "images/font/glyph_76.png" to "font/glyph_76.png".
Moved texture "images/font/glyph_77.png" to "font/glyph_77.png".
Moved texture "images/font/glyph_78.png" to "font/glyph_78.png".
Moved texture "images/font/glyph_79.png" to "font/glyph_79.png".
Moved texture "images/font/glyph_7A.png" to "font/glyph_7A.png".
Moved texture "images/font/glyph_7B.png" to "font/glyph_7B.png".
Moved texture "images/font/glyph_7C.png" to "font/glyph_7C.png".
Moved texture "images/font/glyph_7D.png" to "font/glyph_7D.png".
Moved texture "images/font/glyph_7E.png" to "font/glyph_7E.png".
Moved texture "images/font/glyph_7F.png" to "font/glyph_7F.png".
Moved texture "images/font/glyph_80.png" to "font/glyph_80.png".
Moved texture "images/font/glyph_81.png" to "font/glyph_81.png".
Moved texture "images/font/glyph_82.png" to "font/glyph_82.png".
Moved texture "images/font/glyph_83.png" to "font/glyph_83.png".
Moved texture "images/font/glyph_84.png" to "font/glyph_84.png".
Moved texture "images/font/glyph_85.png" to "font/glyph_85.png".
Moved texture "images/font/glyph_86.png" to "font/glyph_86.png".
Moved texture "images/font/glyph_87.png" to "font/glyph_87.png".
Moved texture "images/font/glyph_88.png" to "font/glyph_88.png".
Moved texture "images/font/glyph_89.png" to "font/glyph_89.png".
Moved texture "images/font/glyph_8A.png" to "font/glyph_8A.png".
Moved texture "images/font/glyph_8B.png" to "font/glyph_8B.png".
Moved texture "images/font/glyph_8C.png" to "font/glyph_8C.png".
Moved texture "images/font/glyph_8D.png" to "font/glyph_8D.png".
Moved texture "images/font/glyph_8E.png" to "font/glyph_8E.png".
Moved texture "images/font/glyph_8F.png" to "font/glyph_8F.png".
Moved texture "images/font/glyph_90.png" to "font/glyph_90.png".
Moved texture "images/font/glyph_91.png" to "font/glyph_91.png".
Moved texture "images/font/glyph_92.png" to "font/glyph_92.png".
Moved texture "images/font/glyph_93.png" to "font/glyph_93.png".
Moved texture "images/font/glyph_94.png" to "font/glyph_94.png".
Moved texture "images/font/glyph_95.png" to "font/glyph_95.png".
Moved texture "images/font/glyph_96.png" to "font/glyph_96.png".
Moved texture "images/font/glyph_97.png" to "font/glyph_97.png".
Moved texture "images/font/glyph_98.png" to "font/glyph_98.png".
Moved texture "images/font/glyph_99.png" to "font/glyph_99.png".
Moved texture "images/font/glyph_9A.png" to "font/glyph_9A.png".
Moved texture "images/font/glyph_9B.png" to "font/glyph_9B.png".
Moved texture "images/font/glyph_9C.png" to "font/glyph_9C.png".
Moved texture "images/font/glyph_9D.png" to "font/glyph_9D.png".
Moved texture "images/font/glyph_9E.png" to "font/glyph_9E.png".
Moved texture "images/font/glyph_9F.png" to "font/glyph_9F.png".
Moved texture "images/font/glyph_A0.png" to "font/glyph_A0.png".
Moved texture "images/font/glyph_A1.png" to "font/glyph_A1.png".
Moved texture "images/font/glyph_A2.png" to "font/glyph_A2.png".
Moved texture "images/font/glyph_A3.png" to "font/glyph_A3.png".
Moved texture "images/font/glyph_A4.png" to "font/glyph_A4.png".
Moved texture "images/font/glyph_A5.png" to "font/glyph_A5.png".
Moved texture "images/font/glyph_A6.png" to "font/glyph_A6.png".
Moved texture "images/font/glyph_A7.png" to "font/glyph_A7.png".
Moved texture "images/font/glyph_A8.png" to "font/glyph_A8.png".
Moved texture "images/font/glyph_A9.png" to "font/glyph_A9.png".
Moved texture "images/font/glyph_AA.png" to "font/glyph_AA.png".
Moved texture "images/font/glyph_AB.png" to "font/glyph_AB.png".
Moved texture "images/font/glyph_AC.png" to "font/glyph_AC.png".
Moved texture "images/font/glyph_AD.png" to "font/glyph_AD.png".
Moved texture "images/font/glyph_AE.png" to "font/glyph_AE.png".
Moved texture "images/font/glyph_AF.png" to "font/glyph_AF.png".
Moved texture "images/font/glyph_B0.png" to "font/glyph_B0.png".
Moved texture "images/font/glyph_B1.png" to "font/glyph_B1.png".
Moved texture "images/font/glyph_B2.png" to "font/glyph_B2.png".
Moved texture "images/font/glyph_B3.png" to "font/glyph_B3.png".
Moved texture "images/font/glyph_B4.png" to "font/glyph_B4.png".
Moved texture "images/font/glyph_B5.png" to "font/glyph_B5.png".
Moved texture "images/font/glyph_B6.png" to "font/glyph_B6.png".
Moved texture "images/font/glyph_B7.png" to "font/glyph_B7.png".
Moved texture "images/font/glyph_B8.png" to "font/glyph_B8.png".
Moved texture "images/font/glyph_B9.png" to "font/glyph_B9.png".
Moved texture "images/font/glyph_BA.png" to "font/glyph_BA.png".
Moved texture "images/font/glyph_BB.png" to "font/glyph_BB.png".
Moved texture "images/font/glyph_BC.png" to "font/glyph_BC.png".
Moved texture "images/font/glyph_BD.png" to "font/glyph_BD.png".
Moved texture "images/font/glyph_BE.png" to "font/glyph_BE.png".
Moved texture "images/font/glyph_BF.png" to "font/glyph_BF.png".
Moved texture "images/font/glyph_C0.png" to "font/glyph_C0.png".
Moved texture "images/font/glyph_C1.png" to "font/glyph_C1.png".
Moved texture "images/font/glyph_C2.png" to "font/glyph_C2.png".
Moved texture "images/font/glyph_C3.png" to "font/glyph_C3.png".
Moved texture "images/font/glyph_C4.png" to "font/glyph_C4.png".
Moved texture "images/font/glyph_C5.png" to "font/glyph_C5.png".
Moved texture "images/font/glyph_C6.png" to "font/glyph_C6.png".
Moved texture "images/font/glyph_C7.png" to "font/glyph_C7.png".
Moved texture "images/font/glyph_C8.png" to "font/glyph_C8.png".
Moved texture "images/font/glyph_C9.png" to "font/glyph_C9.png".
Moved texture "images/font/glyph_CA.png" to "font/glyph_CA.png".
Moved texture "images/font/glyph_CB.png" to "font/glyph_CB.png".
Moved texture "images/font/glyph_CC.png" to "font/glyph_CC.png".
Moved texture "images/font/glyph_CD.png" to "font/glyph_CD.png".
Moved texture "images/font/glyph_CE.png" to "font/glyph_CE.png".
Moved texture "images/font/glyph_CF.png" to "font/glyph_CF.png".
Moved texture "images/font/glyph_D0.png" to "font/glyph_D0.png".
Moved texture "images/font/glyph_D1.png" to "font/glyph_D1.png".
Moved texture "images/font/glyph_D2.png" to "font/glyph_D2.png".
Moved texture "images/font/glyph_D3.png" to "font/glyph_D3.png".
Moved texture "images/font/glyph_D4.png" to "font/glyph_D4.png".
Moved texture "images/font/glyph_D5.png" to "font/glyph_D5.png".
Moved texture "images/font/glyph_D6.png" to "font/glyph_D6.png".
Moved texture "images/font/glyph_D7.png" to "font/glyph_D7.png".
Moved texture "images/font/glyph_F9.png" to "font/glyph_F9.png".
Moved texture "images/font/glyph_FA.png" to "font/glyph_FA.png".
Moved texture "images/font/glyph_FB.png" to "font/glyph_FB.png".
Moved texture "images/font/glyph_FC.png" to "font/glyph_FC.png".
Moved texture "images/font/glyph_FD.png" to "font/glyph_FD.png".
Moved texture "images/font/glyph_FE.png" to "font/glyph_FE.png".
Moved texture "images/font/glyph_FF.png" to "font/glyph_FF.png".
Moved texture "images/font/notfound.png" to "font/notfound.png".
Removed texture "images/blocks/beetroots_stage_1.png":
	resource pack "vanity":
		field "sha1_hash": "98396ff7050bbc221c7423ead2abee795886c31d"
		field "metadata":
			field "BitDepth": 8
			field "ColorType": "RGB with Alpha"
			field "Compression": "Deflate/Inflate"
			field "FileSize": "203 bytes"
			field "FileTypeExtension": "png"
			field "Filter": "Adaptive"
			field "ImageHeight": 16
			field "ImageSize": "16x16"
			field "ImageWidth": 16
			field "Interlace": "Noninterlaced"
			field "MIMEType": "image/png"
			field "Megapixels": 0.000256
		field "PNG": null
Removed texture "images/blocks/beetroots_stage_2.png":
	resource pack "vanity":
		field "sha1_hash": "4f4448b66554edfb2df181732d46e9e08452bcbd"
		field "metadata":
			field "BitDepth": 8
			field "ColorType": "RGB with Alpha"
			field "Compression": "Deflate/Inflate"
			field "FileSize": "240 bytes"
			field "FileTypeExtension": "png"
			field "Filter": "Adaptive"
			field "ImageHeight": 16
			field "ImageSize": "16x16"
			field "ImageWidth": 16
			field "Interlace": "Noninterlaced"
			field "MIMEType": "image/png"
			field "Megapixels": 0.000256
		field "PNG": null
Removed texture "images/blocks/beetroots_stage_3.png":
	resource pack "vanity":
		field "sha1_hash": "7c557912765ede614046a64c981cd1f56065bf99"
		field "metadata":
			field "BitDepth": 8
			field "ColorType": "RGB with Alpha"
			field "Compression": "Deflate/Inflate"
			field "FileSize": "343 bytes"
			field "FileTypeExtension": "png"
			field "Filter": "Adaptive"
			field "ImageHeight": 16
			field "ImageSize": "16x16"
			field "ImageWidth": 16
			field "Interlace": "Noninterlaced"
			field "MIMEType": "image/png"
			field "Megapixels": 0.000256
		field "PNG": null
Removed texture "images/blocks/build_allow.png":
	resource pack "core":
		field "sha1_hash": "b0337f918c7bc5e8a2f4d8e74fbc3b03ad71ce84"
		field "metadata":
			field "BitDepth": 8
			field "BlueX": 0.15
			field "BlueY": 0.05999
			field "ColorMode": "RGB"
			field "ColorSpace": "Uncalibrated"
			field "ColorType": "RGB with Alpha"
			field "Compression": "Deflate/Inflate"
			field "CreateDate": "2016:01:06 15:08:37-08:00"
			field "CreatorTool": "Adobe Photoshop CC 2015 (Windows)"
			field "DerivedFromDocumentID": "adobe:docid:photoshop:cd13e409-e63b-11e5-abb2-bf406643e5dc"
			field "DerivedFromInstanceID": "xmp.iid:4e942951-84ee-7a4d-b37c-b84645028744"
			field "DerivedFromOriginalDocumentID": "xmp.did:7029a0cd-14a9-374e-aeef-889b6440095b"
			field "DocumentID": "adobe:docid:photoshop:fcb9f678-f6c6-11e5-872a-c8e21ec010af"
			field "ExifImageHeight": 16
			field "ExifImageWidth": 16
			field "FileSize": "17 kB"
			field "FileTypeExtension": "png"
			field "Filter": "Adaptive"
			field "Format": "image/png"
			field "GreenX": 0.3
			field "GreenY": 0.6
			field "HistoryAction":
				action: "created"
				action: "saved"
				action: "saved"
				action: "converted"
				action: "derived"
				action: "saved"
			field "HistoryChanged":
				time 0: "/"
				time 1: "/"
				time 2: "/"
			field "HistoryInstanceID":
				instance ID: "xmp.iid:7029a0cd-14a9-374e-aeef-889b6440095b"
				instance ID: "xmp.iid:3c9388dc-bcdf-9d4c-9fb0-79ff0967f45a"
				instance ID: "xmp.iid:4e942951-84ee-7a4d-b37c-b84645028744"
				instance ID: "xmp.iid:8cc166ed-305a-8a46-ac7f-4a0a706d6e59"
			field "HistoryParameters":
				parameter: "from application/vnd.adobe.photoshop to image/png"
				parameter: "converted from application/vnd.adobe.photoshop to image/png"
			field "HistorySoftwareAgent":
				agent: "Adobe Photoshop CC 2015 (Windows)"
				agent: "Adobe Photoshop CC 2015 (Windows)"
				agent: "Adobe Photoshop CC 2015 (Windows)"
				agent: "Adobe Photoshop CC 2015 (Windows)"
			field "HistoryWhen":
				time 0: "2016:01:06 15:08:37-08:00"
				time 1: "2016:01:07 08:22:45-08:00"
				time 2: "2016:03:30 15:30:49-07:00"
				time 3: "2016:03:30 15:30:49-07:00"
			field "ImageHeight": 16
			field "ImageSize": "16x16"
			field "ImageWidth": 16
			field "InstanceID": "xmp.iid:8cc166ed-305a-8a46-ac7f-4a0a706d6e59"
			field "Interlace": "Noninterlaced"
			field "MIMEType": "image/png"
			field "Megapixels": 0.000256
			field "MetadataDate": "2016:03:30 15:30:49-07:00"
			field "ModifyDate": "2016:03:30 15:30:49-07:00"
			field "Orientation": "Horizontal (normal)"
			field "OriginalDocumentID": "xmp.did:7029a0cd-14a9-374e-aeef-889b6440095b"
			field "PixelUnits": "meters"
			field "PixelsPerUnitX": 2835
			field "PixelsPerUnitY": 2835
			field "RedX": 0.63999
			field "RedY": 0.33001
			field "ResolutionUnit": "inches"
			field "WhitePointX": 0.31269
			field "WhitePointY": 0.32899
			field "XMPToolkit": "Adobe XMP Core 5.6-c067 79.157747, 2015/03/30-23:40:42        "
			field "XResolution": 72
			field "YResolution": 72
		field "PNG": null
	resource pack "vanity":
		field "sha1_hash": "c5c0a142e1cc8d5c5615c771c184b78235512c7c"
		field "metadata":
			field "BitDepth": 8
			field "ColorType": "RGB with Alpha"
			field "Compression": "Deflate/Inflate"
			field "FileSize": "263 bytes"
			field "FileTypeExtension": "png"
			field "Filter": "Adaptive"
			field "ImageHeight": 16
			field "ImageSize": "16x16"
			field "ImageWidth": 16
			field "Interlace": "Noninterlaced"
			field "MIMEType": "image/png"
			field "Megapixels": 0.000256
		field "PNG": null
Removed texture "images/blocks/build_deny.png":
	resource pack "core":
		field "sha1_hash": "ddf543463b08a7cd86bf789b22ffd38bec57dcc5"
		field "metadata":
			field "BitDepth": 8
			field "BlueX": 0.15
			field "BlueY": 0.05999
			field "ColorMode": "RGB"
			field "ColorSpace": "Uncalibrated"
			field "ColorType": "RGB with Alpha"
			field "Compression": "Deflate/Inflate"
			field "CreateDate": "2016:01:06 15:08:37-08:00"
			field "CreatorTool": "Adobe Photoshop CC 2015 (Windows)"
			field "DerivedFromDocumentID": "adobe:docid:photoshop:cd13e409-e63b-11e5-abb2-bf406643e5dc"
			field "DerivedFromInstanceID": "xmp.iid:c9b127cf-6005-534f-8818-f53b5e80005a"
			field "DerivedFromOriginalDocumentID": "xmp.did:7029a0cd-14a9-374e-aeef-889b6440095b"
			field "DocumentID": "adobe:docid:photoshop:1e43697b-f6c7-11e5-872a-c8e21ec010af"
			field "ExifImageHeight": 16
			field "ExifImageWidth": 16
			field "FileSize": "17 kB"
			field "FileTypeExtension": "png"
			field "Filter": "Adaptive"
			field "Format": "image/png"
			field "GreenX": 0.3
			field "GreenY": 0.6
			field "HistoryAction":
				action: "created"
				action: "saved"
				action: "saved"
				action: "converted"
				action: "derived"
				action: "saved"
			field "HistoryChanged":
				time 0: "/"
				time 1: "/"
				time 2: "/"
			field "HistoryInstanceID":
				instance ID: "xmp.iid:7029a0cd-14a9-374e-aeef-889b6440095b"
				instance ID: "xmp.iid:3c9388dc-bcdf-9d4c-9fb0-79ff0967f45a"
				instance ID: "xmp.iid:c9b127cf-6005-534f-8818-f53b5e80005a"
				instance ID: "xmp.iid:068e15c2-e826-224b-87ce-8586519b6620"
			field "HistoryParameters":
				parameter: "from application/vnd.adobe.photoshop to image/png"
				parameter: "converted from application/vnd.adobe.photoshop to image/png"
			field "HistorySoftwareAgent":
				agent: "Adobe Photoshop CC 2015 (Windows)"
				agent: "Adobe Photoshop CC 2015 (Windows)"
				agent: "Adobe Photoshop CC 2015 (Windows)"
				agent: "Adobe Photoshop CC 2015 (Windows)"
			field "HistoryWhen":
				time 0: "2016:01:06 15:08:37-08:00"
				time 1: "2016:01:07 08:22:45-08:00"
				time 2: "2016:03:30 15:31:32-07:00"
				time 3: "2016:03:30 15:31:32-07:00"
			field "ImageHeight": 16
			field "ImageSize": "16x16"
			field "ImageWidth": 16
			field "InstanceID": "xmp.iid:068e15c2-e826-224b-87ce-8586519b6620"
			field "Interlace": "Noninterlaced"
			field "MIMEType": "image/png"
			field "Megapixels": 0.000256
			field "MetadataDate": "2016:03:30 15:31:32-07:00"
			field "ModifyDate": "2016:03:30 15:31:32-07:00"
			field "Orientation": "Horizontal (normal)"
			field "OriginalDocumentID": "xmp.did:7029a0cd-14a9-374e-aeef-889b6440095b"
			field "PixelUnits": "meters"
			field "PixelsPerUnitX": 2835
			field "PixelsPerUnitY": 2835
			field "RedX": 0.63999
			field "RedY": 0.33001
			field "ResolutionUnit": "inches"
			field "WhitePointX": 0.31269
			field "WhitePointY": 0.32899
			field "XMPToolkit": "Adobe XMP Core 5.6-c067 79.157747, 2015/03/30-23:40:42        "
			field "XResolution": 72
			field "YResolution": 72
		field "PNG": null
	resource pack "vanity":
		field "sha1_hash": "1cb7d02ce21e01044ad44d6abdbc86fa8fbed233"
		field "metadata":
			field "BitDepth": 8
			field "ColorType": "RGB with Alpha"
			field "Compression": "Deflate/Inflate"
			field "FileSize": "305 bytes"
			field "FileTypeExtension": "png"
			field "Filter": "Adaptive"
			field "ImageHeight": 16
			field "ImageSize": "16x16"
			field "ImageWidth": 16
			field "Interlace": "Noninterlaced"
			field "MIMEType": "image/png"
			field "Megapixels": 0.000256
		field "PNG": null
Removed texture "images/blocks/camera_back.png":
	resource pack "core":
		field "sha1_hash": "160a9a23f43c17a82eb0121816ec69579e7a09b2"
		field "metadata":
			field "BitDepth": 8
			field "BlueMatrixColumn": "0.14307 0.06061 0.7141"
