Difference of "all_files" between "1.19.50.20" (beta of "1.19.50") and "1.19.50.24" (beta of "1.19.50").
Unable to create data files for 3 files between: "1.19.50.21", "1.19.50.22", "1.19.50.23"

Total file: 15026 (+817, -84)
Added file "behavior_packs/experimental_next_major_update/recipes/wooden_hoe_from_bamboo_planks.json" of "7a99b870679dd5f6c100085307067f7f1c07aa17".
Added file "behavior_packs/experimental_next_major_update/recipes/wooden_pickaxe_from_bamboo_planks.json" of "f932810dfc24699beddb1999f2cad82a15bb714a".
Added file "behavior_packs/experimental_next_major_update/recipes/wooden_shovel_from_bamboo_planks.json" of "13248a89357d73bcc3bd04cd4ecb1d4559b61225".
Added file "behavior_packs/experimental_next_major_update/recipes/wooden_sword_from_bamboo_planks.json" of "d80c7f61991705f3dcb9f6f106259bb6306abf7a".
Added file "behavior_packs/experimental_next_major_update/structures/village/desert/town_centers/desert_meeting_point_1.nbt" of "54dcaf4fed8a2dfbf27f693419c8635279868555".
Added file "behavior_packs/experimental_next_major_update/structures/village/desert/town_centers/desert_meeting_point_2.nbt" of "e6509c1b3e7246f9b42567cb6534d8aef229da49".
Added file "behavior_packs/experimental_next_major_update/structures/village/desert/town_centers/desert_meeting_point_3.nbt" of "3b7d34e0e4ac598a10c8507bdaee820bbc97ef02".
Changed file "behavior_packs/vanilla_1.19.0/recipes/stripped_mangrove_wood.json" from "25be5fe8ea39769c933c02d7f2bd8de6b9406d8d" to "48f81aa75ec575572fd13b9e49da2ac775ecc11b".
Changed file "behavior_packs/vanilla_1.19.50/contents.json" from "daa12900a08f0a4b9a250f2d226a497e821005fe" to "7226b463b79342c3144773fd9dd44b278c45e834".
Added file "behavior_packs/vanilla_1.19.50/entities/bee.json" of "1d394e8ba41cf2a7358702a5a338f9f99ec670c5".
Changed file "behavior_packs/vanilla_1.19.50/entities/enderman.json" from "9de0fbeea2fa5f4b141c3a1c3d0095029e81f927" to "d54617868fbffc4958f0e75ff6569389fcf7c6d3".
Added file "behavior_packs/vanilla_1.19.50/entities/iron_golem.json" of "4f5e79774beaf4ab236b32af0c28332b9279010f".
Added file "behavior_packs/vanilla_1.19.50/entities/magma_cube.json" of "39d6dfc3443a2e89c064eeb69730ac88d100e136".
Added file "behavior_packs/vanilla_1.19.50/entities/player.json" of "646b99edf756a56c5d19ea25d6d184446cd74acf".
Added file "behavior_packs/vanilla_1.19.50/entities/pufferfish.json" of "73172eec8c5d1f5338375cd8b3adb2498f79dba5".
Added file "behavior_packs/vanilla_1.19.50/entities/slime.json" of "93f88873b8e5e5a2bbbc3f8e9e9ce98e55d771a6".
Added file "behavior_packs/vanilla_1.19.50/entities/villager.json" of "2bb5798cfdf0dbd7a935e327fb0ed47ff7b4dab2".
Added file "behavior_packs/vanilla_1.19.50/entities/villager_v2.json" of "eae42011115b3a1c8f5cd0ccab540bdc22ae9f4f".
Moved file "appboy-html-in-app-message-javascript-component.js" to "braze-html-in-app-message-bridge.js".
Added file "definitions/persona/01_Alex_Dcast.json" of "fcb882e7f38b7695236e9a1ceec5a189cf9cc7d9".
Added file "definitions/persona/02_ Noor_Dcast.json" of "355c1ff3b3d4b4d548530bcdee3a124e67a5af12".
Added file "definitions/persona/03_Ari_Dcast.json" of "eb5350806e26a4f15b3fff8d2496575d0bb96023".
Added file "definitions/persona/04_Sunny_Dcast.json" of "4c6b36e4496e7caff94e58ecb627ac4b7cb2a130".
Added file "definitions/persona/05_Makena_Dcast.json" of "13436de51f8a5f2cdfd6f09be849fe13372a13cd".
Added file "definitions/persona/06_Efe_Dcast.json" of "d0628d2082606347a7f9828ff1ccce48aaa9e13a".
Added file "definitions/persona/07_Zuri_Dcast.json" of "3d0abd2bf4c7c4714d02a400b4709f14d20f5c8e".
Added file "definitions/persona/08_Kai_Dcast.json" of "5474f2442fd9150e98de1ba705f0f2248eeac56d".
Added file "definitions/persona/09_Steve_Dcast.json" of "002b59ccbe6921adb0364db9123d389fa07ae177".
Removed file "definitions/persona/Alex.json" of "a201a44ab448b9e40c37f38d79aa3ee2a1d87e83".
Removed file "definitions/persona/Steve.json" of "1e53a5f8f5d13d6225853620e9e2352892439de2".
Changed file "gui/dist/hbui/COMMITHASH" from "900ad58b2477a9828a5a8084ba040afc77711f57" to "9607fc7fd75ab20ad23d42e3a853245475b632ad".
Changed file "gui/dist/hbui/NOTICE.txt" from "76c2c67af51bbb7ca64af4880f3ae2fe9eb0b08e" to "6adc43cfbc73b6b0208c05d2c9e70b9bad10f191".
Changed file "gui/dist/hbui/VERSION" from "808a59051b682990c0f18b293584d7152daefd62" to "92939cf1b5c6ec26696a35161b796a286a89c60f".
Moved file "gui/dist/hbui/assets/0-7c8a8.png" to "gui/dist/hbui/assets/0-0caa7.png".
Moved file "gui/dist/hbui/assets/1-22eea.png" to "gui/dist/hbui/assets/1-867b4.png".
Moved file "gui/dist/hbui/assets/2-d4fb0.png" to "gui/dist/hbui/assets/2-d77e6.png".
Moved file "gui/dist/hbui/assets/3-edab8.png" to "gui/dist/hbui/assets/3-c2f25.png".
Moved file "gui/dist/hbui/assets/4-343fe.png" to "gui/dist/hbui/assets/4-f0d24.png".
Moved file "gui/dist/hbui/assets/5-0c647.png" to "gui/dist/hbui/assets/5-4237a.png".
Moved file "gui/dist/hbui/assets/6-132db.png" to "gui/dist/hbui/assets/6-1e577.png".
Moved file "gui/dist/hbui/assets/7-58235.png" to "gui/dist/hbui/assets/7-806c5.png".
Moved file "gui/dist/hbui/assets/8-4746e.png" to "gui/dist/hbui/assets/8-704e2.png".
Moved file "gui/dist/hbui/assets/9-a7cc7.png" to "gui/dist/hbui/assets/9-afbfc.png".
Moved file "gui/dist/hbui/assets/A-56622.png" to "gui/dist/hbui/assets/A-43978.png".
Moved file "gui/dist/hbui/assets/A-2fde2.png" to "gui/dist/hbui/assets/A-6668a.png".
Moved file "gui/dist/hbui/assets/A-7bff9.png" to "gui/dist/hbui/assets/A-a81a0.png".
Moved file "gui/dist/hbui/assets/A-78ec7.png" to "gui/dist/hbui/assets/A-c57e3.png".
Added file "gui/dist/hbui/assets/Arrow-Down-54c9e.png" of "a7f04e53da4b4a1e15d4075ce416f99f85918356".
Added file "gui/dist/hbui/assets/Arrow-Left-c849a.png" of "2de85d826eb0b9c2d24369475bd4bc08118c4cea".
Added file "gui/dist/hbui/assets/Arrow-Right-811ab.png" of "4e6eead8976d1c6d6d55fa991945ffe7dd8ca9ed".
Added file "gui/dist/hbui/assets/Arrow-Up-80871.png" of "768f56f2f4f4b8fb05ca091f6158313ab3783a71".
Moved file "gui/dist/hbui/assets/B-dae07.png" to "gui/dist/hbui/assets/B-43f77.png".
Moved file "gui/dist/hbui/assets/B-62009.png" to "gui/dist/hbui/assets/B-62ffd.png".
Moved file "gui/dist/hbui/assets/B-17ea8.png" to "gui/dist/hbui/assets/B-c29d6.png".
Moved file "gui/dist/hbui/assets/BracketClose-9eb3d.png" to "gui/dist/hbui/assets/BracketClose-6b11f.png".
Moved file "gui/dist/hbui/assets/BracketClose_small-462de.png" to "gui/dist/hbui/assets/BracketClose_small-fa843.png".
Moved file "gui/dist/hbui/assets/BracketOpen-7cd4e.png" to "gui/dist/hbui/assets/BracketOpen-b160e.png".
Moved file "gui/dist/hbui/assets/BracketOpen_small-98d90.png" to "gui/dist/hbui/assets/BracketOpen_small-1bf15.png".
Moved file "gui/dist/hbui/assets/Brush-Tool-706c3.png" to "gui/dist/hbui/assets/Brush-20e62.png".
Moved file "gui/dist/hbui/assets/C-56233.png" to "gui/dist/hbui/assets/C-4f41f.png".
Added file "gui/dist/hbui/assets/Caret-Down-Right-3e680.png" of "c24e3e1a93d70a4c2cd6f6aedeed9930bbb3c101".
Added file "gui/dist/hbui/assets/Checkmark-5c5c7.png" of "8153b2f2658ed450ffb5e761d28bd3c28e1c8769".
Moved file "gui/dist/hbui/assets/Collapse-Down-bde35.png" to "gui/dist/hbui/assets/Chevron-Double-Down-576b8.png".
Added file "gui/dist/hbui/assets/Chevron-Double-Left-5511d.png" of "de18551338e556cee42049534bbef8600a95cada".
Added file "gui/dist/hbui/assets/Chevron-Double-Right-f2335.png" of "9783ff1e322aa1f63925e019b63150214af1bfd1".
Moved file "gui/dist/hbui/assets/Collapse-Up-9255a.png" to "gui/dist/hbui/assets/Chevron-Double-Up-f699c.png".
Moved file "gui/dist/hbui/assets/Chevron-Down-918ce.png" to "gui/dist/hbui/assets/Chevron-Down-f78fe.png".
Added file "gui/dist/hbui/assets/Chevron-Left-8d197.png" of "5099a29648a13adfe44da5e3e46ad6c77d77469f".
Added file "gui/dist/hbui/assets/Chevron-Right-afebf.png" of "e4c5f3e8e51e606c8a0bea1187acee9c6b092341".
Moved file "gui/dist/hbui/assets/Chevron-Up-73e8c.png" to "gui/dist/hbui/assets/Chevron-Up-d8cf4.png".
Moved file "gui/dist/hbui/assets/Clipboard-1ab96.png" to "gui/dist/hbui/assets/Clipboard-bbbc0.png".
Added file "gui/dist/hbui/assets/Close-59791.png" of "1945e6058715f86671edf8dc70b25a505dcf929c".
Moved file "gui/dist/hbui/assets/Copy-d23f7.png" to "gui/dist/hbui/assets/Copy-9b6af.png".
Moved file "gui/dist/hbui/assets/Crosshair-07028.png" to "gui/dist/hbui/assets/Crosshair-162a0.png".
Moved file "gui/dist/hbui/assets/Ctrl-12ce5.png" to "gui/dist/hbui/assets/Ctrl-e2869.png".
Moved file "gui/dist/hbui/assets/Ctrl_small-2bd4c.png" to "gui/dist/hbui/assets/Ctrl_small-ef7e4.png".
Added file "gui/dist/hbui/assets/Cube-c5d0f.png" of "c19166d5d6d66d45351fbb9e5a2ee173315a027a".
Moved file "gui/dist/hbui/assets/Selection-Tool-f01f6.png" to "gui/dist/hbui/assets/Cursor-Fill-c8200.png".
Moved file "gui/dist/hbui/assets/Cursor-02257.png" to "gui/dist/hbui/assets/Cursor-Outline-d517e.png".
Moved file "gui/dist/hbui/assets/Cut-d5f9e.png" to "gui/dist/hbui/assets/Cut-49489.png".
Added file "gui/dist/hbui/assets/Cylinder-593a5.png" of "5cceb583816d020978979891ff43379a0c5ffd95".
Moved file "gui/dist/hbui/assets/D-7ef58.png" to "gui/dist/hbui/assets/D-9d98e.png".
Added file "gui/dist/hbui/assets/Document-f88ca.png" of "4a72cbe26ec2c24d09d47ca626f608e685dd8a5b".
Moved file "gui/dist/hbui/assets/Down-79b48.png" to "gui/dist/hbui/assets/Down-0555c.png".
Moved file "gui/dist/hbui/assets/Down-1ee46.png" to "gui/dist/hbui/assets/Down-1b418.png".
Moved file "gui/dist/hbui/assets/Down-6b428.png" to "gui/dist/hbui/assets/Down-6bfe3.png".
Added file "gui/dist/hbui/assets/Drag-And-Drop-5bf23.png" of "a80ec0adba49c3bda18cc2833955e80968f3e2bd".
Added file "gui/dist/hbui/assets/Drag-d99e2.png" of "604eb934c347f8687d49b638a561e3037a94f23d".
Removed file "gui/dist/hbui/assets/DragAndDrop-aab20.png" of "a40b21413a9de7082ff659aea3195a690a13d906".
Removed file "gui/dist/hbui/assets/Dropdown-64a90.png" of "db93fadede6c651d6780bc71c95bf749d89b5e3e".
Moved file "gui/dist/hbui/assets/E-f74f4.png" to "gui/dist/hbui/assets/E-17e30.png".
Moved file "gui/dist/hbui/assets/ESC-50893.png" to "gui/dist/hbui/assets/ESC-752fa.png".
Added file "gui/dist/hbui/assets/Edit-88759.png" of "291730b3d3b5a325052a6fa4d03035a55c871590".
Added file "gui/dist/hbui/assets/Ender-Eye-b4eb2.png" of "ae459fa1db9590a1702d3ea55dbc94376f15bb66".
Moved file "gui/dist/hbui/assets/Enter-32485.png" to "gui/dist/hbui/assets/Enter-9c91d.png".
Moved file "gui/dist/hbui/assets/Envelope-404a4.png" to "gui/dist/hbui/assets/Envelope-89e11.png".
Added file "gui/dist/hbui/assets/Error-0d91b.png" of "e3ab9ae790e43c5b44500bedc0c1f3ee0cbfa679".
Added file "gui/dist/hbui/assets/Exit-dd8fc.png" of "04008fd183c4efab668ca5bad0f0953fe6e0616e".
Added file "gui/dist/hbui/assets/External-Link-6dead.png" of "32403e9168ccd50219192b52d2c4ee11ca3006ea".
Added file "gui/dist/hbui/assets/Eye-Dropper-Fill-89847.png" of "7e76cf76c19de4f15b0546a82987688847b1eec0".
Added file "gui/dist/hbui/assets/Eye-Dropper-b0891.png" of "196c2e3556d4f6ba2199899e7efa83de5fa781a6".
Added file "gui/dist/hbui/assets/Eye-be41d.png" of "84f7f424ae3a9d8451f1c6200a8192b9fc2b89d6".
Moved file "gui/dist/hbui/assets/F-10b9e.png" to "gui/dist/hbui/assets/F-12d4b.png".
Added file "gui/dist/hbui/assets/Fill-0adc1.png" of "b4ed53f90c9fe0d874581f169c3e97394aa3c327".
Added file "gui/dist/hbui/assets/Filter-83527.png" of "65681cefcb8735a0a9e320015c4cbe98dff0f10b".
Added file "gui/dist/hbui/assets/Filter-Fill-1649a.png" of "48a4850fff2b6d66375f5ca6503e32bf0af0807c".
Added file "gui/dist/hbui/assets/Fire-ecdf3.png" of "112e08bcda03f349071e0de04ca37523fc6d5a95".
Added file "gui/dist/hbui/assets/Folder-Closed-3d818.png" of "9c1c126bbfde095a9a993a14c1e8ab434ce09154".
Added file "gui/dist/hbui/assets/Folder-Open-d1660.png" of "43725f41100e0e94f99ac4516d30f817c9e0cb00".
Added file "gui/dist/hbui/assets/Grid-4f947.png" of "1f1e5c4d17478c0e5b9c888d586282aad3ec2cad".
Added file "gui/dist/hbui/assets/Home-02b3e.png" of "4c220951367ce70492b74efa2b0b19648bbc49eb".
Moved file "gui/dist/hbui/assets/Picture-da756.png" to "gui/dist/hbui/assets/Image-6a501.png".
Added file "gui/dist/hbui/assets/Information-44f83.png" of "3621b1da58f647a7b76541905350bf9cbb2dbc49".
Moved file "gui/dist/hbui/assets/L3-66a19.png" to "gui/dist/hbui/assets/L3-2b84c.png".
Moved file "gui/dist/hbui/assets/L3-122ac.png" to "gui/dist/hbui/assets/L3-c6839.png".
Moved file "gui/dist/hbui/assets/L3-617ce.png" to "gui/dist/hbui/assets/L3-cd9b7.png".
Moved file "gui/dist/hbui/assets/LB-9cc82.png" to "gui/dist/hbui/assets/LB-055bc.png".
Moved file "gui/dist/hbui/assets/LB-56095.png" to "gui/dist/hbui/assets/LB-245c6.png".
Moved file "gui/dist/hbui/assets/LB-89303.png" to "gui/dist/hbui/assets/LB-ebd8c.png".
Moved file "gui/dist/hbui/assets/LS-cc4b2.png" to "gui/dist/hbui/assets/LS-5b8ca.png".
Moved file "gui/dist/hbui/assets/LS-ac3f4.png" to "gui/dist/hbui/assets/LS-d6f2f.png".
Moved file "gui/dist/hbui/assets/LS-83f0b.png" to "gui/dist/hbui/assets/LS-f0285.png".
Moved file "gui/dist/hbui/assets/LT-2a594.png" to "gui/dist/hbui/assets/LT-12bd6.png".
Moved file "gui/dist/hbui/assets/LT-18e35.png" to "gui/dist/hbui/assets/LT-2ebe1.png".
Moved file "gui/dist/hbui/assets/LT-186d9.png" to "gui/dist/hbui/assets/LT-f5c0e.png".
Moved file "gui/dist/hbui/assets/Left-4c78b.png" to "gui/dist/hbui/assets/Left-19133.png".
Moved file "gui/dist/hbui/assets/Left-5ef45.png" to "gui/dist/hbui/assets/Left-79c15.png".
Moved file "gui/dist/hbui/assets/Left-76a4a.png" to "gui/dist/hbui/assets/Left-c1058.png".
Added file "gui/dist/hbui/assets/List-d57ec.png" of "1a0d50d41edb1bd3b9a8bda01330f0bc333764c9".
Added file "gui/dist/hbui/assets/Lock-Locked-e98de.png" of "cb2269f0904b7b78f161ea221a1ac87aea5868c9".
Added file "gui/dist/hbui/assets/Lock-Unlocked-4fd1c.png" of "59f5a069ee8c22edce3216d3bd0e63dbe2b316e2".
Moved file "gui/dist/hbui/assets/M-25108.png" to "gui/dist/hbui/assets/M-a620c.png".
Added file "gui/dist/hbui/assets/Marquee-Add-e212f.png" of "1411daa84cbcfb62cda7d0d9ebefb5c4cd383886".
Added file "gui/dist/hbui/assets/Marquee-Lock-15b06.png" of "db362c553352a62078cb8920954d5fe28df54551".
Added file "gui/dist/hbui/assets/Marquee-New-f4cc7.png" of "6725638265d9622c119d75e86713c275aff4c943".
Added file "gui/dist/hbui/assets/Marquee-Remove-60cd9.png" of "b920607232a31d169c3c04b4f1ce12309e9545b1".
Added file "gui/dist/hbui/assets/Marquee-Subtract-39a58.png" of "86232d31a219fe12db5403b4be8843ed81fb7526".
Added file "gui/dist/hbui/assets/Marquee-c8b02.png" of "4ba74b6b5798f11349b53590e9831b49d6331d43".
Moved file "gui/dist/hbui/assets/Menu-bafb8.png" to "gui/dist/hbui/assets/Menu-02657.png".
Moved file "gui/dist/hbui/assets/Menu-2f586.png" to "gui/dist/hbui/assets/Menu-7ce0e.png".
Moved file "gui/dist/hbui/assets/Menu-2d733.png" to "gui/dist/hbui/assets/Menu-8954d.png".
Added file "gui/dist/hbui/assets/Menu-8af40.png" of "6a745c80504089db0e657e6b9ce1d1bd99b5e482".
Moved file "gui/dist/hbui/assets/Menu-26cf8.png" to "gui/dist/hbui/assets/Menu-e08c4.png".
Added file "gui/dist/hbui/assets/Minus-47cf9.png" of "31c5123351c65ab271e11b9f5c3f2dc8cbae86a6".
Moved file "gui/dist/hbui/assets/MouseLeftClick-49885.png" to "gui/dist/hbui/assets/MouseLeftClick-840db.png".
Moved file "gui/dist/hbui/assets/MouseMiddleClick-012db.png" to "gui/dist/hbui/assets/MouseMiddleClick-36148.png".
Moved file "gui/dist/hbui/assets/MouseMiddleScroll-050a7.png" to "gui/dist/hbui/assets/MouseMiddleScroll-f2f7b.png".
Moved file "gui/dist/hbui/assets/MouseRightClick-fefb4.png" to "gui/dist/hbui/assets/MouseRightClick-add78.png".
Moved file "gui/dist/hbui/assets/Move-d2b79.png" to "gui/dist/hbui/assets/Move-c68e1.png".
Added file "gui/dist/hbui/assets/Object-7ce37.png" of "d45e6e853d6943ebfd532d983c64fb62f4246bea".
Added file "gui/dist/hbui/assets/Object-Select-21922.png" of "23dc7d2d97aa69ef2d1180e23e573da2e2e747b9".
Added file "gui/dist/hbui/assets/Options-Horizontal-31333.png" of "c1ccce4eb3aacf9acc01d5447d1facb049b8ce82".
Added file "gui/dist/hbui/assets/Options-Horizontal-426f7.png" of "a4ced12b8f8ce25d6d580b8e84c956900d5e8b80".
Added file "gui/dist/hbui/assets/Options-Vertical-9456a.png" of "6075af9e72256008a7ae7b557871fab9e27e1ebf".
Added file "gui/dist/hbui/assets/Options-Vertical-ce1be.png" of "ebef9ed0b658f9a67dc599742931bef86ee8a529".
Moved file "gui/dist/hbui/assets/Stamp-Tool-87477.png" to "gui/dist/hbui/assets/Palette-3efaf.png".
Moved file "gui/dist/hbui/assets/Paste-9a8ba.png" to "gui/dist/hbui/assets/Paste-46874.png".
Added file "gui/dist/hbui/assets/Pin-9512a.png" of "70bd2080b276ca6b0c0edbe7c190593628824fdb".
